Symbol,Description,Price,Price - Currency,Pre-market Change %,Price Change % 1 day,Post-market Change %,Market capitalization,Market capitalization - Currency,Price to earnings ratio,Price * Volume (Turnover) 1 day,Price * Volume (Turnover) 1 day - Currency,Price * Volume (Turnover) 1 month,Price * Volume (Turnover) 1 month - Currency,Upcoming earnings date,"Net income growth %, Quarterly QoQ","Revenue growth %, Quarterly QoQ",Industry,Sector
LECO,"Lincoln Electric Holdings, Inc.",286.13,USD,,-0.6906844370401254,0,15744640137.000002,USD,30.717782453729548,53508312.91,USD,2264920385.52,USD,2026-04-23,10.922464689956616,1.7809291968599146,Industrial machinery,Producer manufacturing
FFIV,"F5, Inc.",278.39,USD,,-0.2865432142985105,0,15734400917.999998,USD,23.045911356148277,190806557.26999998,USD,2607492330.31,USD,2026-05-04,-5.479991390759766,1.5276080435507167,Packaged software,Technology services
AA,Alcoa Corporation,60.49,USD,-1.0232869827441742,1.3402579996649426,0.01653165812530668,15664733990.999998,USD,13.510374556094076,412445802.37,USD,6398479039.320001,USD,2026-04-22,-2.586206896551724,18.563080096253007,Aluminum,Non-energy minerals
WMG,Warner Music Group Corp.,29.89,USD,,2.32796987333105,0,15612926974,USD,51.668107173725154,50546142.08,USD,1425011967.1200001,USD,2026-05-12,61.111111111111114,-1.4989293361884368,Commercial printing/Forms,Commercial services
EMA,Emera Incorporated,51.31,USD,,0.2344207853096397,0,15482561915.039047,USD,19.360206854999866,22404357.57,USD,298456262.37,USD,2026-02-23,56.786576255602824,2.0504342492089425,Electric utilities,Utilities
IOT,Samsara Inc.,26.79,USD,-1.4179104477611904,-0.03731343283582673,-0.33594624860022343,15457938598,USD,,113868805.38,USD,3912748162.77,USD,2026-03-05,,6.257024624501891,Packaged software,Technology services
IEX,IDEX Corporation,207.48,USD,,-0.18281535648995662,0,15425686225.999998,USD,32.32984293193717,125768774.03999999,USD,3486341629.68,USD,2026-04-28,0.3912363067292761,2.321611471491977,Industrial machinery,Producer manufacturing
GGG,Graco Inc.,93.09,USD,,0.07525263384219243,0,15391341984.999998,USD,30.177975167763478,80892975.84,USD,1518973361.04,USD,2026-04-29,-3.7354317435405586,9.16486000022085,Industrial machinery,Producer manufacturing
PFGC,Performance Food Group Company,97.86,USD,-1.8605602126354461,0.04089143324474163,0,15373705153.999998,USD,44.43536302956,128960103.72,USD,5386527649.86,USD,2026-05-13,-34.08119658119658,-3.696437669463992,Other transportation,Transportation
MAS,Masco Corporation,75.15,USD,,0.1065672039430032,-0.06653359946774633,15301071691,USD,19.49770386321771,232428278.70000002,USD,3692194123.9500003,USD,2026-04-29,-12.698412698412698,-6.4684402712571725,Building products,Producer manufacturing
CRCL,"Circle Internet Group, Inc.",63.02,USD,0.565245478036178,1.7764857881136975,0.4460488733735243,14839671355,USD,,596709911.6,USD,10070486093.12,USD,2026-02-25,,12.412054498099009,Packaged software,Technology services
RPM,RPM International Inc.,115.57,USD,,0.9697710990739119,0.15574976204898056,14801706714,USD,22.25795890067985,101395801.78,USD,1707078344.79,USD,2026-04-08,-29.205187014820044,-9.643934953303217,Industrial specialties,Process industries
RGA,"Reinsurance Group of America, Incorporated",223.88,USD,,0.4757203123597533,0,14712014074.999998,USD,12.647658646540085,79188594.8,USD,1715090501.04,USD,2026-04-30,83.00395256916995,7.238433016282444,Life/Health insurance,Finance
JLL,Jones Lang LaSalle Incorporated,314,USD,,0.09882367942873611,0,14711361877,USD,19.128029873840287,214767522,USD,3928843360,USD,2026-05-11,80.29622980251347,16.86993118702384,Real estate development,Finance
BLD,TopBuild Corp.,518.92,USD,,-0.7003712350262317,0,14566939904.999998,USD,26.349275664038103,177834402.92,USD,2253518554.2799997,USD,2026-02-26,-6.184614978694213,7.380513225266166,Engineering & construction,Industrial services
RGC,Regencell Bioscience Holdings Limited,29.17,USD,1.6138673042438707,-12.82127913927077,0.03428179636612276,14424241006,USD,,4681843.34,USD,61856706.03,USD,,,,Pharmaceuticals: major,Health technology
UHS,"Universal Health Services, Inc.",230.49,USD,,0.21304347826087353,0,14398707831.000002,USD,10.952557449962937,180554802.48000002,USD,2268898153.4700003,USD,2026-02-25,5.588333550385315,4.935529443841659,Hospital/Nursing management,Health services
TSEM,Tower Semiconductor Ltd.,128.47,USD,-1.4698871762275498,2.073732718894009,0.10119093951895029,14357373404.999998,USD,66.31394208434419,177370306.92,USD,5003438869.2,USD,2026-05-18,49.37459222696993,11.256688073776186,Semiconductors,Electronic technology
RRX,Regal Rexnord Corporation,215.36,USD,,0.7720743063029365,0,14297679657.000002,USD,51.2603241853712,189166624.64000002,USD,4931468339.200001,USD,2026-05-11,-20.22613065326633,1.7501670006680026,Electrical products,Producer manufacturing
CRBG,Corebridge Financial Inc.,29.66,USD,,-1.363485201197207,0,14286804109,USD,,93950600.76,USD,1866569852.82,USD,2026-05-12,465.27777777777777,31.153388822829964,Life/Health insurance,Finance
SWK,"Stanley Black & Decker, Inc.",91.96,USD,,2.622475170181893,0,14243221147,USD,34.75960084668884,296269831,USD,3140761101.72,USD,2026-04-30,207.7821011673152,-1.900958466453674,Tools & hardware,Consumer durables
NVMI,Nova Ltd.,441.24,USD,-0.03840332527616869,-0.32303973614656667,0.13598041881968223,14023918402.999998,USD,55.265531062124246,148886289.48,USD,2877670207.2000003,USD,2026-05-07,5.319027694318985,-0.8833167115868195,Electronic equipment/Instruments,Electronic technology
ALLE,Allegion plc,162.14,USD,-0.142653352353774,0.5644110897475635,0,13967628872.999998,USD,21.795940314558408,144426691.42,USD,2279089779.12,USD,2026-04-23,-21.709129511898247,-3.457297701636127,Tools & hardware,Consumer durables
NWS,News Corporation,26.55,USD,-0.6491027109583876,1.374570446735393,0,13671631856,USD,34.51189392954634,28990422.900000002,USD,708673741.65,USD,2026-05-07,72.32142857142857,10.167910447761194,Publishing: newspapers,Consumer services
NWSA,News Corporation,23.65,USD,,1.24143835616438,0,13671631856,USD,30.742233199012087,153935579.6,USD,1826447923.3,USD,2026-05-07,72.32142857142857,10.167910447761194,Publishing: newspapers,Consumer services
ALGN,"Align Technology, Inc.",190.02,USD,-1.937697993664211,0.3273495248152083,0,13633933857,USD,33.58074435372707,197133398.70000002,USD,4292970984.1200004,USD,2026-04-29,139.21202403397177,5.209341844666813,Medical specialties,Health technology
TYL,"Tyler Technologies, Inc.",317.01,USD,,-0.7948677828195965,0,13626783090.999998,USD,44.021829695050826,240147121.38,USD,5254157343.059999,USD,2026-04-29,-22.350194921379725,-3.47385962586364,Data processing services,Technology services
FIG,FIGMA INC,26.09,USD,-1.0054137664346403,0.8894044856921903,-0.11690302798006888,13619719358.000002,USD,,1110836539,USD,8229682635.03,USD,2026-06-18,79.34786671102948,10.797197389969106,Packaged software,Technology services
AKAM,"Akamai Technologies, Inc.",94.17,USD,-8.750798430513736,-14.070626882014784,0.12742911755336578,13547788858,USD,30.619411477808487,1485965591.19,USD,7012986805.2,USD,2026-05-07,-39.30798316330171,3.8195386059565797,Data processing services,Technology services
GEN,Gen Digital Inc.,22.35,USD,-1.061772605192486,0.04476275738586197,0,13536585207,USD,23.0578768183225,122900906.7,USD,2584563945.75,USD,2026-05-07,43.28358208955223,1.639344262295082,Packaged software,Technology services
AG,First Majestic Silver Corp.,27.55,USD,1.170298627925743,11.178369652945921,0.25408348457350377,13533355127.346153,USD,80.9435449476714,1021550721.5500001,USD,9837148767.050001,USD,2026-05-13,216.43549314364162,67.12128436046646,Precious metals,Non-energy minerals
GH,"Guardant Health, Inc.",103.1,USD,1.522842639593913,-3.083286332017298,-0.09699321047526123,13523672232.999998,USD,,526043933.9,USD,3330123607.7999997,USD,2026-04-30,-38.57535723914802,6.059669074948328,Medical/Nursing services,Health services
BBY,"Best Buy Co., Inc.",64.48,USD,-1.2066365007541435,-2.745098039215676,0.4187344913151303,13510824627,USD,21.28755364806867,606251663.6800001,USD,3970992030.7200003,USD,2026-03-03,-24.731182795698924,2.479338842975207,Electronics/Appliance stores,Retail trade
IONS,"Ionis Pharmaceuticals, Inc.",83.15,USD,0.006013590715027559,0.006013590715027559,-0.10944076969333515,13468171254.000002,USD,,235520462.55,USD,2288397259.1000004,USD,2026-02-25,-204.0914278314218,-65.33141318750843,Pharmaceuticals: major,Health technology
GNRC,Generac Holdings Inc.,229.19,USD,0.00439618411218662,0.7561436672967858,-0.23561237401282434,13447912939,USD,85.28634689093141,259288835.13,USD,5132550075.38,USD,2026-05-06,-136.9749550339324,-2.0504274677772663,Electrical products,Producer manufacturing
STRL,"Sterling Infrastructure, Inc.",435.5,USD,-0.46491460506347576,4.906896634789104,-0.13318025258323402,13378287248,USD,42.70277690618136,289247777,USD,3303982155.5,USD,2026-02-25,29.717851558648277,12.132609021136984,Engineering & construction,Industrial services
LSCC,Lattice Semiconductor Corporation,97.76,USD,,2.7970557308096855,-0.08183306055646306,13372220093.999998,USD,4484.403669724771,192804227.20000002,USD,3526796603.2000003,USD,2026-05-05,-373.6220472440945,9.331153589453251,Semiconductors,Electronic technology
MLI,"Mueller Industries, Inc.",120.08,USD,,0.8228379513014308,1.2491672218520986,13330517341.000002,USD,17.49111460700344,62042694.24,USD,2005696360.08,USD,2026-04-28,-26.14367465393061,-10.710375719969123,Metal fabrication,Producer manufacturing
PEN,"Penumbra, Inc.",339.36,USD,,-0.3874603733709032,0.10902876001886036,13312980738,USD,81.09929501732586,209815089.12,USD,3973169528.1600003,USD,2026-02-24,1.2834106472277447,4.486603526240591,Medical specialties,Health technology
WMS,"Advanced Drainage Systems, Inc.",170.61,USD,,-0.29803646563814334,0,13289765652,USD,28.359846407021394,119814796.53000002,USD,2070184128.5400002,USD,2026-05-14,-39.989872898466196,-18.4654878225172,Miscellaneous manufacturing,Producer manufacturing
IREN,IREN Limited,39.98,USD,-1.3167013167013175,-7.646107646107652,0.4252126063031558,13263732175.999998,USD,45.80659945004582,1676920880.12,USD,23778858862.879997,USD,2026-05-13,-140.55102274040973,-22.864147036389767,Data processing services,Technology services
AVAV,"AeroVironment, Inc.",264.63,USD,-0.33727411509922556,-6.04963254872724,0.026452027358951434,13211885983,USD,,295509939.33,USD,4773964365.24,USD,2026-03-10,74.61332937509277,3.921913626406496,Aerospace & defense,Electronic technology
EQX,Equinox Gold Corp.,16.81,USD,0.16077738515901252,-1.0011778563015412,1.1302795954788893,13192091256.275175,USD,70.18643203160117,190446743.32,USD,2714412467.74,USD,2026-05-05,136.99921305695878,-14.564249936716084,Precious metals,Non-energy minerals
IAG,Iamgold Corporation,22.2,USD,-0.17881090746536746,-0.759946356727768,-0.2702702702702645,13186819002.820513,USD,19.147173837467264,319728906.59999996,USD,2973477812.4,USD,2026-05-07,199.52378306587735,58.11039760098461,Precious metals,Non-energy minerals
OKTA,"Okta, Inc.",74.29,USD,-0.9779951100244464,-9.180929095354513,-0.25575447570334087,13166434971.999998,USD,68.20602276900479,451246597.67,USD,3134611723.9800005,USD,2026-03-04,-35.82089552238806,1.9230769230769231,Packaged software,Technology services
BBIO,"BridgeBio Pharma, Inc.",68.14,USD,-0.12726244343891885,-3.648190045248866,1.262107425887877,13131178641,USD,,345883954.92,USD,3589496704.54,USD,2026-02-24,-0.4617845774945987,9.166553610998056,Biotechnology,Health technology
ROKU,"Roku, Inc.",89.06,USD,-0.6807275973663647,-0.6137707845106541,-0.06737031214911551,13129917406.000002,USD,154.96780929180443,255915602.14000002,USD,6537924702.28,USD,2026-04-23,224.34709011768498,15.220487048977482,Packaged software,Technology services
SNX,TD SYNNEX Corporation,161.61,USD,,0.1921884686918799,0,13030030703,USD,16.20475283264815,85279334.46000001,USD,1494307633.41,USD,2026-03-31,9.53510204263233,11.023698963013844,Electronics distributors,Distribution services
CACI,"CACI International, Inc.",586.03,USD,0.6427604871447825,-0.8744925575101611,0,12942926473,USD,25.087867255159658,125537588.50999999,USD,2356046296.5299997,USD,2026-04-29,-0.7651630478327057,-2.951797564546256,Information technology services,Technology services
NBIX,"Neurocrine Biosciences, Inc.",128.63,USD,-0.06917755572636697,-1.12990007686395,0,12909752909.999998,USD,27.558650241028385,138942395.73,USD,2608155261.45,USD,2026-05-06,-26.634844868735087,1.3335010693168952,Biotechnology,Health technology
SOLS,Solstice Advanced Materials Inc.,80.05,USD,-0.46236835345491833,2.812740816850755,2.061211742660844,12707741327.999998,USD,,230739241.95,USD,4121551961,USD,2026-06-03,,1.8575851393188854,Chemicals: major diversified,Process industries
LOGI,Logitech International S.A. - Registered Shares,90.04,USD,0.10070493454178045,0.7496922904777908,-0.04442470013328104,12706605662.006882,USD,18.11194976841024,83326257.44000001,USD,1635070034.96,USD,2026-05-04,47.59765587897456,20.262632352679148,Computer peripherals,Electronic technology
EVR,Evercore Inc.,328.14,USD,,0.38853366781900506,0,12691852594.000002,USD,23.43154196598163,145721067.48,USD,3051068689.7999997,USD,2026-04-29,41.06361052129227,23.999564051036636,Investment banks/Brokers,Finance
EQH,"Equitable Holdings, Inc.",44.22,USD,,-0.29312288613303844,0,12670447311,USD,,124720387.44,USD,1899168608.04,USD,2026-05-05,,81.7526344980588,Life/Health insurance,Finance
NYT,New York Times Company (The),77.99,USD,0.6755861703536961,3.311696913498477,0.3333760738556291,12661598715,USD,37.2462868331821,196236254.28,USD,4023225909.6699996,USD,2026-05-13,59.02360160201845,14.482014665656424,Publishing: newspapers,Consumer services
ACM,AECOM,97.89,USD,0.21743632221992953,1.3563884862290354,0.3881908264378337,12656062932,USD,22.46626273753787,176431649.94,USD,3126094635.3,USD,2026-05-11,16.658359086830824,-8.252660752207515,Engineering & construction,Industrial services
SOLV,Solventum Corporation,72.94,USD,,-0.9102024181497103,-0.3290375651220111,12651265125,USD,8.396261165853208,81140644.2,USD,1156163843.6599998,USD,2026-02-26,1306.6666666666667,-3.985341273476867,Medical/Nursing services,Health services
BJ,"BJ's Wholesale Club Holdings, Inc.",96.35,USD,,-2.8631918540175456,-0.10378827192526655,12607177361,USD,22.203530441996588,130587683.44999999,USD,2562883503.75,USD,2026-03-05,0.8924720480408747,-0.5962001695091669,Specialty stores,Retail trade
ZBRA,Zebra Technologies Corporation,255.41,USD,0.11519822038610948,1.4578533407483862,0,12564053247,USD,31.28146088745729,217060188.5,USD,3458144638.62,USD,2026-05-12,-30.693069306930692,11.194029850746269,Computer processing hardware,Electronic technology
AEIS,"Advanced Energy Industries, Inc.",331.23,USD,,3.302769461077854,0,12504260172,USD,86.80031446540882,243598135.05,USD,3620908315.92,USD,2026-05-06,13.203463203463203,5.633498812864235,Electronic production equipment,Electronic technology
DY,"Dycom Industries, Inc.",429.73,USD,0,2.463042441583224,-0.1698741069974212,12443284059.999998,USD,42.316251772490936,117810909.23,USD,2622310438.44,USD,2026-03-04,9.111332232286655,5.35972434293411,Engineering & construction,Industrial services
DCI,"Donaldson Company, Inc.",107.76,USD,,-0.018556318426420505,0,12428681441,USD,33.62141586845964,68220593.04,USD,1131518901.3600001,USD,2026-02-26,-0.3499562554680665,-4.619149587029673,Auto parts: OEM,Producer manufacturing
ELAN,Elanco Animal Health Incorporated,24.98,USD,,-0.8730158730158686,0,12411649112,USD,342.6611796982167,123836851.2,USD,1565623823.14,USD,2026-02-24,-409.09090909090907,-8.38033843674456,Biotechnology,Health technology
HUBS,"HubSpot, Inc.",233.5,USD,-0.6141120441158036,-2.452270543510049,0.24466809421841879,12314915094,USD,268.39080459770116,467920924,USD,9091271597,USD,2026-05-06,229.1364296081277,4.567952792096432,Packaged software,Technology services
BMRN,BioMarin Pharmaceutical Inc.,64.08,USD,,1.0406811731314989,0,12310687858.999998,USD,24.009891715688113,232883124.48,USD,2062556609.04,USD,2026-02-23,-112.78166730414247,-4.918710338585066,Biotechnology,Health technology
GDDY,GoDaddy Inc.,90.64,USD,-0.07894440058645245,2.221720987932783,-0.8384819064430772,12249233300,USD,15.618430575180067,192067882.16,USD,2699976978.16,USD,2026-02-24,5.302651325662831,3.985537020297477,Data processing services,Technology services
ENSG,"The Ensign Group, Inc.",210.64,USD,0.09766578767457204,2.861607578865116,0,12240876265.000002,USD,36.04072204636838,81495773.44,USD,1521924553.6,USD,2026-04-23,13.847144697294977,4.9537760190681155,Medical/Nursing services,Health services
BLDR,"Builders FirstSource, Inc.",110.55,USD,,-0.7808292945611242,0.3980099502487542,12227391050,USD,28.392747072118347,179971751.85,USD,3973297227.9,USD,2026-04-30,-74.2613413518107,-14.799844716950972,Home improvement chains,Retail trade
GMED,"Globus Medical, Inc.",90.59,USD,-0.021997360316757614,-0.36295644522657095,0,12193907314,USD,29.276411466244387,86521331.33,USD,1483454370.8400002,USD,2026-02-24,-41.35156719876162,3.180553356714099,Medical specialties,Health technology
TTD,"The Trade Desk, Inc.",25.1,USD,-0.3565768621236128,-0.5546751188589423,0.3984063745019835,12138233158.999998,USD,28.636622932116374,385007343.8,USD,5696285991.5,USD,2026-02-25,28.201799642734304,6.540554637419511,Packaged software,Technology services
WLK,Westlake Corporation,94.4,USD,0.021039343572476353,-0.6942983378918541,0,12108992529.999998,USD,,99179849.60000001,USD,1882832449.6000001,USD,2026-02-24,-451.7730496453901,-3.894344734168642,Chemicals: specialty,Process industries
XP,XP Inc.,22.95,USD,1.1638733705772812,6.843575418994408,0.5228758169934684,12093323037.999998,USD,,289073265.75,USD,2344787821.7999997,USD,2026-05-05,-0.8330223575470787,7.375947278497863,Investment banks/Brokers,Finance
